club_home_name,club_away_name,name22,competition_id,round,season,home_club_goals,away_club_goals,away_club_id,home_club_id,game_id,peso round,Overall_home,Overall_away,Overall_league,Overall_Match_Home,Overall_Match_Away
Athletic Bilbao,Olympique Lyon,Lyon,EL,group I,2012,2,3,1041,621,2262468,1.0,0.3369489740297157,0.4702829636089356,0.39,0.018230891563017666,0.023782669322002452
Real Betis Sevilla,Olympique Lyon,Lyon,EL,group I,2013,0,0,1041,150,2367223,1.0,0.3340038331035112,0.4702829636089356,0.39,0.020905503677253426,0.020905503677253426
Zska Moskau,Olympique Lyon,Lyon,EL,last 16 1st leg,2017,0,1,1041,2410,3009816,1.5,0.2730475795901375,0.4702829636089356,0.39,0.027755867667843145,0.03542430678345582
Besiktas Istanbul,Olympique Lyon,Lyon,EL,Quarter-Finals 2nd leg,2016,8,8,1041,114,2840960,2.5,0.352613911247977,0.4702829636089356,0.39,0.06399181843541836,0.06399181843541836
Juventus Turin,Olympique Lyon,Lyon,EL,Quarter-Finals 2nd leg,2013,2,1,1041,506,2449291,2.5,0.6559170432162352,0.4702829636089356,0.39,0.09974846856333218,0.08038472730592379
As Rom,Olympique Lyon,Lyon,EL,last 16 2nd leg,2016,2,1,1041,12,2831541,1.5,0.5292433813648545,0.4702829636089356,0.39,0.049960801470212736,0.039649363320644254
Atalanta Bergamo,Olympique Lyon,Lyon,EL,Group E,2017,1,0,1041,800,2919909,1.0,0.4268871287106309,0.4702829636089356,0.39,0.027184717023016905,0.021014385136574942
Fc Villarreal,Olympique Lyon,Lyon,EL,intermediate stage 2nd leg,2017,0,1,1041,1050,2982096,1.0,0.5378494078984494,0.4702829636089356,0.39,0.024448553784156744,0.03138203425895022
Fc Villarreal,Olympique Lyon,Lyon,EL,intermediate stage 2nd leg,2017,0,1,1041,1050,2982096,1.0,0.3556700785077939,0.4702829636089356,0.39,0.018810290531002978,0.02449082361620672
Glasgow Rangers,Olympique Lyon,Lyon,EL,Group A,2021,0,2,1041,124,3651676,1.0,0.4326395568853222,0.4702829636089356,0.39,0.021192416884206526,0.02740231138123328
Ac Florenz,Ea Guingamp,Guingamp,EL,group K,2014,3,0,855,430,2492420,1.0,0.3964675186512334,0.1163397892923987,0.39,0.012645609215203095,0.00911875147563637
Olympique Marseille,Konyaspor,Konyaspor,EL,group I,2017,1,0,2293,244,2919797,1.0,0.3946615047414129,0.1552600987059126,0.39,0.01404951397777106,0.010267400826828343
Kaa Gent,Konyaspor,Konyaspor,EL,Group H,2016,2,0,2293,157,2754321,1.0,0.3804484426564644,0.1552600987059126,0.39,0.013511883254058476,0.009827521143790768
Swansea City,Fc Valencia,Valencia,EL,Group A,2013,0,1,1049,2288,2367311,1.0,0.1713367180358005,0.3417621449666362,0.39,0.00912777480545006,0.012656637729419827
Fc Arsenal,Fc Valencia,Valencia,EL,Semi-Finals 1st Leg,2018,3,1,1049,11,3177129,5.0,0.6673599159186423,0.3417621449666362,0.39,0.18410578724582782,0.14940435168251115
Fc Sevilla,Fc Valencia,Valencia,EL,Semi-Finals 1st Leg,2013,2,0,1049,368,2452874,5.0,0.5877232272668695,0.3417621449666362,0.39,0.1690438919631543,0.1370809828148692
Athletic Bilbao,Fc Valencia,Valencia,EL,last 16 1st leg,2015,1,0,1049,621,2668338,1.5,0.3369489740297157,0.3417621449666362,0.39,0.03175781455338351,0.024756010388693073
Celtic Glasgow,Fc Valencia,Valencia,EL,intermediate stage 1st leg,2018,0,2,1049,371,3135843,1.0,0.4992814950925504,0.3417621449666362,0.39,0.019277329048114987,0.025061648470454737
Fc Villarreal,Fc Valencia,Valencia,EL,Quarter-Finals 1st leg,2018,1,3,1049,1050,3167771,2.5,0.5378494078984494,0.3417621449666362,0.39,0.06130557843561208,0.07642950883295117
Fc Villarreal,Fc Valencia,Valencia,EL,Quarter-Finals 1st leg,2018,1,3,1049,1050,3167771,2.5,0.3556700785077939,0.3417621449666362,0.39,0.04720992030272764,0.05920148222609243
Ogc Nizza,Sv Zulte Waregem,SV Zulte Waregem,EL,group K,2017,3,1,3508,417,2919885,1.0,0.2387848406115604,0.2803876039076379,0.39,0.012886380202003682,0.009315745919382305
Wigan Athletic,Sv Zulte Waregem,SV Zulte Waregem,EL,Group D,2013,1,2,3508,1071,2367317,1.0,0.0348657904303578,0.2803876039076379,0.39,0.0030046606217235677,0.005172831504865227
Vitesse Arnheim,Sv Zulte Waregem,SV Zulte Waregem,EL,group K,2017,0,2,3508,499,2919871,1.0,0.2444385070359242,0.2803876039076379,0.39,0.009490721092211737,0.01310023874657299
Lazio Rom,Sv Zulte Waregem,SV Zulte Waregem,EL,group K,2017,2,0,3508,398,2919806,1.0,0.3609262119082721,0.2803876039076379,0.39,0.01750656362574593,0.013095895993353234
Fc Valencia,Swansea City,Swansea City,EL,Group A,2013,0,3,2288,1049,2367207,1.0,0.3417621449666362,0.1713367180358005,0.39,0.00912777480545006,0.012656637729419827
Ssc Neapel,Swansea City,Swansea City,EL,Second Round 2nd leg,2013,3,1,2288,6195,2385099,1.0,0.5798086887794309,0.1713367180358005,0.39,0.021661110858604476,0.01649507100205569
Inter Mailand,Fc Southampton,Southampton,EL,group K,2016,1,0,180,46,2758703,1.0,0.55976721702657,0.2025732673375124,0.39,0.02208458172002998,0.01684154716140382
Sv Zulte Waregem,Wigan Athletic,Wigan,EL,Group D,2013,0,0,1071,3508,2367213,1.0,0.2803876039076379,0.0348657904303578,0.39,0.0040887460632943965,0.0040887460632943965
Spartak Moskau,Leicester City,Leicester City,EL,Group C,2021,3,4,1003,232,3651934,1.0,0.2876814941971095,0.3639027633510748,0.39,0.013413755623237834,0.017895058728938214
Ssc Neapel,Leicester City,Leicester City,EL,Group C,2021,3,2,1003,6195,3683255,1.0,0.5798086887794309,0.3639027633510748,0.39,0.028945214852982848,0.022454792452001618
Aek Athen,Leicester City,Leicester City,EL,Group G,2020,1,2,1003,2441,3462281,1.0,0.1902559061951249,0.3639027633510748,0.39,0.010398533673602843,0.014209787457162117
Espanyol Barcelona,Wolverhampton Wanderers,Wolverhampton,EL,intermediate stage 2nd leg,2019,3,2,543,714,3291999,1.0,0.2083174273692163,0.2185481187766131,0.39,0.009394731162582914,0.0064589421598562225
Besiktas Istanbul,Wolverhampton Wanderers,Wolverhampton,EL,group K,2019,0,1,543,114,3252458,1.0,0.352613911247977,0.2185481187766131,0.39,0.010924770227914984,0.01485296546798807
Fc Liverpool,Udinese Calcio,Udinese,EL,Group A,2012,2,3,410,31,2262417,1.0,0.7896278731118712,0.2301804167867144,0.39,0.024809911474033636,0.03182369365768865
Athletic Bilbao,Spartak Moskau,Spartak Moscow,EL,intermediate stage 2nd leg,2017,1,2,232,621,2982091,1.0,0.3369489740297157,0.2876814941971095,0.39,0.012579563509499259,0.0168754905899244
Ssc Neapel,Spartak Moskau,Spartak Moscow,EL,Group C,2021,2,3,232,6195,3651686,1.0,0.5798086887794309,0.2876814941971095,0.39,0.020095822406294615,0.026062029241563173
Fc Villarreal,Spartak Moskau,Spartak Moscow,EL,Group G,2018,2,0,232,1050,3098779,1.0,0.5378494078984494,0.2876814941971095,0.39,0.02447485552687216,0.01879722573063833
Fc Villarreal,Spartak Moskau,Spartak Moscow,EL,Group G,2018,2,0,232,1050,3098779,1.0,0.3556700785077939,0.2876814941971095,0.39,0.01758364488412867,0.013158962477484564
Leicester City,Spartak Moskau,Spartak Moscow,EL,Group C,2021,1,1,232,1003,3660444,1.0,0.3639027633510748,0.2876814941971095,0.39,0.015654407176088028,0.015654407176088028
Glasgow Rangers,Spartak Moskau,Spartak Moscow,EL,Group G,2018,0,0,232,124,3098719,1.0,0.4326395568853222,0.2876814941971095,0.39,0.01801811073992167,0.01801811073992167
Manchester United,Fc Midtjylland,FC Midtjylland,EL,intermediate stage 2nd leg,2015,5,1,865,985,2646023,1.0,0.6713299567084755,0.2537360260951629,0.39,0.028239921573585992,0.02187773431431328
Feyenoord Rotterdam,Fc Midtjylland,FC Midtjylland,EL,Group F,2022,2,2,865,234,3912599,1.0,0.4755228705141121,0.2537360260951629,0.39,0.01832546312339106,0.01832546312339106
Fc Brugge,Fc Midtjylland,FC Midtjylland,EL,Group D,2015,1,3,865,2282,2618755,1.0,0.3617993723874599,0.2537360260951629,0.39,0.01229808043622675,0.016531455722591334
Lazio Rom,Fc Midtjylland,FC Midtjylland,EL,Group F,2022,2,1,865,398,3912596,1.0,0.3609262119082721,0.2537360260951629,0.39,0.016498427097405767,0.012271057015620373
Panathinaikos Athen,Fc Midtjylland,FC Midtjylland,EL,Qualifying Round 1st leg,2014,4,1,865,265,2483428,1.0,0.0545088976444027,0.2537360260951629,0.39,0.004907725428677562,0.002787755650297298
Ssc Neapel,Fc Midtjylland,FC Midtjylland,EL,Group D,2015,5,0,865,6195,2618812,1.0,0.5798086887794309,0.2537360260951629,0.39,0.024777990202450084,0.019045245010656638
Manchester United,Ac Mailand,AC Milan,EL,last 16 1st leg,2020,1,1,5,985,3528468,1.5,0.6713299567084755,0.4904309514245398,0.39,0.053173404411905593,0.053173404411905593
Fc Arsenal,Ac Mailand,AC Milan,EL,last 16 2nd leg,2017,3,1,5,11,3009828,1.5,0.6673599159186423,0.4904309514245398,0.39,0.05894069642785064,0.04699655010416618
Losc Lille,Ac Mailand,AC Milan,EL,Group H,2020,1,1,5,1082,3462333,1.0,0.3468425100435091,0.4904309514245398,0.39,0.02203984080636251,0.02203984080636251
Real Betis Sevilla,Ac Mailand,AC Milan,EL,Group F,2018,1,1,5,150,3098743,1.0,0.3340038331035112,0.4904309514245398,0.39,0.021598347613595796,0.021598347613595796
Celtic Glasgow,Ac Mailand,AC Milan,EL,Group H,2020,1,3,5,371,3462271,1.0,0.4992814950925504,0.4904309514245398,0.39,0.02387847601218336,0.030685272537649418
Aek Athen,Ac Mailand,AC Milan,EL,Group D,2017,0,0,5,2441,2919862,1.0,0.1902559061951249,0.4904309514245398,0.39,0.016655180065959736,0.016655180065959736
Manchester United,Fk Rostov,Rostov,EL,last 16 2nd leg,2016,1,0,1083,985,2831536,1.5,0.6713299567084755,0.2170755793499895,0.39,0.04365583067367268,0.03449075085074785
Trabzonspor,Fk Rostov,Rostov,EL,Qualifying Round 1st leg,2014,2,0,1083,449,2483437,1.0,0.2628055312288799,0.2170755793499895,0.39,0.011400125644349836,0.008099719463120067
Manchester United,Celta Vigo,Celta Vigo,EL,Semi-Finals 2nd Leg,2016,1,1,940,985,2849361,5.0,0.6713299567084755,0.2637861941259757,0.39,0.15403058637893968,0.15403058637893968
Ajax Amsterdam,Celta Vigo,Celta Vigo,EL,Group G,2016,3,2,940,610,2758737,1.0,0.6830752758165654,0.2637861941259757,0.39,0.029064369075054775,0.022552282270060467
Standard Luttich,Celta Vigo,Celta Vigo,EL,Group G,2016,1,1,940,3057,2754295,1.0,0.2644385593394481,0.2637861941259757,0.39,0.01141235158343236,0.01141235158343236
Panathinaikos Athen,Celta Vigo,Celta Vigo,EL,Group G,2016,0,2,940,265,2765932,1.0,0.0545088976444027,0.2637861941259757,0.39,0.0030987980352137675,0.005287888343575469
Manchester United,Fc Granada,Granada,EL,Quarter-Finals 2nd leg,2020,2,0,16795,985,3538211,2.5,0.6713299567084755,0.0976571495549945,0.39,0.06596816332357738,0.052746295746124446
Psv Eindhoven,Fc Granada,Granada,EL,Group E,2020,1,2,16795,383,3462264,1.0,0.5016598554621531,0.0976571495549945,0.39,0.01179613780526288,0.015917970284746605
Ssc Neapel,Fc Granada,Granada,EL,intermediate stage 2nd leg,2020,2,1,16795,6195,3496495,1.0,0.5798086887794309,0.0976571495549945,0.39,0.01887406894684672,0.014214763983344791
Tottenham Hotspur,Panathinaikos Athen,Panathinaikos,EL,group J,2012,3,1,265,148,2262518,1.0,0.5694397178320721,0.0545088976444027,0.39,0.016849698470995683,0.012558460866739398
Psv Eindhoven,Panathinaikos Athen,Panathinaikos,EL,Group E,2014,1,1,265,383,2492412,1.0,0.5016598554621531,0.0545088976444027,0.39,0.012373282813176152,0.012373282813176152
Ajax Amsterdam,Panathinaikos Athen,Panathinaikos,EL,Group G,2016,2,0,265,610,2765894,1.0,0.6830752758165654,0.0545088976444027,0.39,0.021148136549542056,0.016075364749186423
Standard Luttich,Panathinaikos Athen,Panathinaikos,EL,Group G,2016,2,2,265,3057,2758696,1.0,0.2644385593394481,0.0545088976444027,0.39,0.004215776560238978,0.004215776560238978
Celta Vigo,Panathinaikos Athen,Panathinaikos,EL,Group G,2016,2,0,265,940,2754320,1.0,0.2637861941259757,0.0545088976444027,0.39,0.005287888343575469,0.0030987980352137675
Dinamo Moskau,Panathinaikos Athen,Panathinaikos,EL,Group E,2014,2,1,265,121,2492416,1.0,0.2475065655011659,0.0545088976444027,0.39,0.004672086592551155,0.002594960238921147
Fc Midtjylland,Panathinaikos Athen,Panathinaikos,EL,Qualifying Round 2nd leg,2014,1,2,265,865,2483458,1.0,0.2537360260951629,0.0545088976444027,0.39,0.002787755650297298,0.004907725428677562
Lazio Rom,Panathinaikos Athen,Panathinaikos,EL,group J,2012,3,0,265,398,2262470,1.0,0.3609262119082721,0.0545088976444027,0.39,0.008962357486790957,0.0061051818796628
Tottenham Hotspur,Asteras Tripolis,Asteras Tripolis,EL,Group C,2014,5,1,6676,148,2492389,1.0,0.5694397178320721,0.0,0.39,0.01478781638575736,0.010871466433362587
Fc Schalke 04,Asteras Tripolis,Asteras Tripolis,EL,group K,2015,4,0,6676,33,2618766,1.0,0.357456593200263,0.0,0.39,0.006769231788751625,0.004310806308539715
Besiktas Istanbul,Asteras Tripolis,Asteras Tripolis,EL,Group C,2014,1,1,6676,114,2492385,1.0,0.352613911247977,0.0,0.39,0.00537349011995149,0.00537349011995149
Ac Mailand,Aek Athen,AEK Athens,EL,Group D,2017,0,0,2441,5,2919851,1.0,0.4904309514245398,0.1902559061951249,0.39,0.016655180065959736,0.016655180065959736
Leicester City,Aek Athen,AEK Athens,EL,Group G,2020,2,0,2441,1003,3462389,1.0,0.3639027633510748,0.1902559061951249,0.39,0.014209787457162117,0.010398533673602843
Az Alkmaar,Atromitos Athen,Atromitos,EL,Qualifying Round 2nd leg,2013,0,2,3060,1090,2360975,1.0,0.3623190732099774,0.0202909386571683,0.39,0.005089278798448614,0.0077206981653069485
Ajax Amsterdam,Fc Getafe,Getafe,EL,intermediate stage 2nd leg,2019,2,1,3709,610,3292001,1.0,0.6830752758165654,0.1659531376226571,0.39,0.025363684686530635,0.019524449588540722
Inter Mailand,Fc Getafe,Getafe,EL,Round of 16,2020,2,0,3709,46,3328539,1.5,0.55976721702657,0.1659531376226571,0.39,0.034425108472967,0.026938341777443198
Trabzonspor,Fc Getafe,Getafe,EL,Group C,2019,0,1,3709,449,3252514,1.0,0.2628055312288799,0.1659531376226571,0.39,0.006517532364469468,0.009466341412665768
1 Fc Union Berlin,Royale Union Saint Gilloise,Union Saint Gilloise,EL,Group D,2022,0,1,3948,89,3912579,1.0,0.2362615177518444,0.302628181171732,0.39,0.009925974705123965,0.01363221538457682
1 Fc Union Berlin,Royale Union Saint Gilloise,Union Saint Gilloise,EL,last 16 1st leg,2022,3,3,3948,89,4031385,1.5,0.2362615177518444,0.302628181171732,0.39,0.021044696743482534,0.021044696743482534
Fc Brugge,Fc Turin,Torino,EL,Group B,2014,0,0,416,2282,2492372,1.0,0.3617993723874599,0.2180500445768075,0.39,0.013187607524533703,0.013187607524533703
Athletic Bilbao,Fc Turin,Torino,EL,intermediate stage 2nd leg,2014,2,3,416,621,2531144,1.0,0.3369489740297157,0.2180500445768075,0.39,0.010424541614473476,0.01424157494044845
