club_name,player_name,age,position,club_involved_name,transfer_period,fee_cleaned,league_name,season,OverallSeasonClub,OverallSeasonClub2,league_destination,Overall_club_name,Overall_club_involved
Athletic Bilbao,Aritz Aduriz,31.0,Centre-Forward,Valencia,Summer,2.5,Primera Division,2012,0.0051261356204359,0.0717326529639931,Primera Division,0.3369489740297157,0.3417621449666362
Granada CF,Youssef El Arabi,25.0,Centre-Forward,Al-Hilal SFC,Summer,5.0,Primera Division,2012,0.0,0.0,,0.0976571495549945,0.0
Granada CF,Allan,21.0,Defensive Midfield,Maldonado,Summer,3.0,Primera Division,2012,0.0,0.0,,0.0976571495549945,0.0
Granada CF,Borja Gómez,24.0,Centre-Back,Karpaty,Summer,0.8,Primera Division,2012,0.0,0.0,,0.0976571495549945,0.0
Granada CF,Silvan Widmer,19.0,Right-Back,FC Aarau,Summer,0.75,Primera Division,2012,0.0,0.0,,0.0976571495549945,0.0
Getafe CF,Álvaro Vázquez,21.0,Centre-Forward,Espanyol,Summer,3.0,Primera Division,2012,0.0,0.0,,0.0,0.2083174273692163
Getafe CF,Miguel Ángel Moyá,28.0,Goalkeeper,Valencia,Summer,2.0,Primera Division,2012,0.0,0.0717326529639931,Primera Division,0.0,0.3417621449666362
Getafe CF,Xavi Torres,25.0,Defensive Midfield,Levante,Summer,0.5,Primera Division,2012,0.0,0.0,Primera Division,0.0,0.0
Levante UD,Xavi Torres,25.0,Defensive Midfield,Málaga CF,Summer,0.3,Primera Division,2012,0.0,0.0,Primera Division,0.0,0.0
Levante UD,Pape Diop,26.0,Defensive Midfield,Racing,Summer,0.2,Primera Division,2012,0.0,0.0,,0.0,0.0
Levante UD,Keylor Navas,25.0,Goalkeeper,Albacete,Summer,0.15,Primera Division,2012,0.0,0.0,,0.0,0.0
Valencia CF,Sergio Canales,21.0,Attacking Midfield,Real Madrid,Summer,7.5,Primera Division,2012,0.0717326529639931,0.4386863186266744,Primera Division,0.3417621449666362,1.0
Valencia CF,Aly Cissokho,24.0,Centre-Back,Olympique Lyon,Summer,6.0,Primera Division,2012,0.0717326529639931,0.0,Ligue 1,0.3417621449666362,0.0
Valencia CF,João Pereira,28.0,Right-Back,Sporting CP,Summer,3.7,Primera Division,2012,0.0717326529639931,0.0,Liga Nos,0.3417621449666362,0.0
Valencia CF,Fernando Gago,26.0,Defensive Midfield,Real Madrid,Summer,3.5,Primera Division,2012,0.0717326529639931,0.4386863186266744,Primera Division,0.3417621449666362,1.0
Valencia CF,Jonathan Viera,22.0,Attacking Midfield,UD Las Palmas,Summer,2.5,Primera Division,2012,0.0717326529639931,0.0,Primera Division,0.3417621449666362,0.0
Celta de Vigo,Augusto Fernández,26.0,Central Midfield,Vélez Sarsfield,Summer,1.5,Primera Division,2012,0.0,0.0,,0.2637861941259757,0.0
Celta de Vigo,Michael Krohn-Dehli,29.0,Central Midfield,Bröndby IF,Summer,1.0,Primera Division,2012,0.0,0.0,,0.2637861941259757,0.0
Celta de Vigo,Samuel Llorca,27.0,Centre-Back,Hércules CF,Summer,0.45,Primera Division,2012,0.0,0.0,,0.2637861941259757,0.0
RCD Espanyol Barcelona,Cristhian Stuani,25.0,Centre-Forward,Reggina,Summer,2.7,Primera Division,2012,0.0,0.0,,0.0,0.0
RCD Espanyol Barcelona,Joan Capdevila,34.0,Left-Back,Benfica,Summer,0.35,Primera Division,2012,0.0,0.0,Liga Nos,0.0,0.0
RCD Espanyol Barcelona,Mubarak Wakaso,21.0,Central Midfield,Villarreal,Summer,0.3,Primera Division,2012,0.0,0.0,Primera Division,0.0,0.5378494078984494
Real Sociedad,Carlos Vela,23.0,Right Winger,Arsenal,Summer,14.0,Primera Division,2012,0.0,0.2615024357547175,Premier League,0.3043008789429461,0.6673599159186423
Atlético de Madrid,Cata Díaz,32.0,Centre-Back,Getafe,Summer,1.0,Primera Division,2012,0.0,0.0,,0.0,0.1659531376226571
Real Madrid,Luka Modric,26.0,Central Midfield,Spurs,Summer,35.0,Primera Division,2012,0.4386863186266744,0.0,,1.0,0.0
Sevilla FC,Geoffrey Kondogbia,19.0,Defensive Midfield,Lens,Summer,4.0,Primera Division,2012,0.0,0.0,,0.5877232272668695,0.0
Sevilla FC,Diego López,30.0,Goalkeeper,Villarreal,Summer,3.5,Primera Division,2012,0.0,0.0,Primera Division,0.5877232272668695,0.5378494078984494
Sevilla FC,Alberto Botía,23.0,Centre-Back,Sporting Gijón,Summer,3.0,Primera Division,2012,0.0,0.0,Primera Division,0.5877232272668695,0.0
Sevilla FC,Cicinho,25.0,Right-Back,Palmeiras,Summer,2.0,Primera Division,2012,0.0,0.0,,0.5877232272668695,0.0
RCD Mallorca,Javi Márquez,26.0,Central Midfield,Espanyol,Summer,1.2,Primera Division,2012,0.0,0.0,,0.0,0.2083174273692163
RCD Mallorca,Giovani dos Santos,23.0,Second Striker,Spurs,Summer,1.0,Primera Division,2012,0.0,0.0,,0.0,0.0
Real Betis Balompié,Nosa Igiebor,21.0,Central Midfield,Hapoel Tel Aviv,Summer,1.1,Primera Division,2012,0.0,0.0,,0.0,0.0
Real Betis Balompié,Damien Perquis,28.0,Centre-Back,FC Sochaux,Summer,0.75,Primera Division,2012,0.0,0.0,,0.0,0.0
Real Betis Balompié,Salvador Agra,20.0,Left Winger,Olhanense,Summer,0.3,Primera Division,2012,0.0,0.0,,0.0,0.0
Real Zaragoza,Apoño,28.0,Central Midfield,Málaga CF,Summer,1.0,Primera Division,2012,0.0,0.0,Primera Division,0.0,0.0
Real Zaragoza,Javi Álamo,23.0,Right Winger,Recr. Huelva,Summer,0.3,Primera Division,2012,0.0,0.0,,0.0,0.0
FC Barcelona,Alex Song,24.0,Defensive Midfield,Arsenal,Summer,19.0,Primera Division,2012,0.3674494382218779,0.2615024357547175,Premier League,0.7388617566077745,0.6673599159186423
FC Barcelona,Jordi Alba,23.0,Left-Back,Valencia,Summer,14.0,Primera Division,2012,0.3674494382218779,0.0717326529639931,Primera Division,0.7388617566077745,0.3417621449666362
Granada CF,Diego Buonanotte,24.0,Attacking Midfield,Málaga CF,Winter,2.3,Primera Division,2012,0.0,0.0,Primera Division,0.0976571495549945,0.0
Granada CF,Carlos Aranda,32.0,Centre-Forward,Real Zaragoza,Winter,0.3,Primera Division,2012,0.0,0.0,Primera Division,0.0976571495549945,0.0
Granada CF,Jona,24.0,Centre-Forward,CD Ourense,Winter,0.02,Primera Division,2012,0.0,0.0,,0.0976571495549945,0.0
Celta de Vigo,Fabián Orellana,27.0,Right Winger,Granada CF,Winter,1.2,Primera Division,2012,0.0,0.0,Primera Division,0.2637861941259757,0.0976571495549945
Atlético de Madrid,Emiliano Insúa,24.0,Centre-Back,Sporting CP,Winter,3.5,Primera Division,2012,0.0,0.0,Liga Nos,0.0,0.0
Real Madrid,Diego López,31.0,Goalkeeper,Sevilla FC,Winter,3.5,Primera Division,2012,0.4386863186266744,0.0,Primera Division,1.0,0.5877232272668695
Sevilla FC,Miroslav Stevanovic,22.0,Right Midfield,Vojvodina,Winter,1.5,Primera Division,2012,0.0,0.0,,0.5877232272668695,0.0
Real Zaragoza,José Manuel Fernández,23.0,Right-Back,Córdoba CF,Winter,0.5,Primera Division,2012,0.0,0.0,Primera Division,0.0,0.0
RCD Espanyol Barcelona,Álex Fernández,20.0,Attacking Midfield,RM Castilla,Summer,0.5,Primera Division,2013,0.0,0.0,,0.0,0.0
RCD Espanyol Barcelona,David López,23.0,Defensive Midfield,SD Huesca,Summer,0.25,Primera Division,2013,0.0,0.0,Primera Division,0.0,0.0
Granada CF,Yacine Brahimi,23.0,Left Winger,Stade Rennais,Summer,2.5,Primera Division,2013,0.0,0.0,Ligue 1,0.0976571495549945,0.0
Granada CF,Douglas Santos,19.0,Left-Back,Náutico,Summer,2.3,Primera Division,2013,0.0,0.0,,0.0976571495549945,0.0
Getafe CF,Pedro León,26.0,Right Winger,Real Madrid,Summer,6.0,Primera Division,2013,0.0,0.649733033988955,Primera Division,0.0,1.0
Getafe CF,Sergio Escudero,23.0,Left-Back,FC Schalke 04,Summer,1.5,Primera Division,2013,0.0,0.2630939768019901,1 Bundesliga,0.0,0.357456593200263
Levante UD,Aloys Nong,29.0,Centre-Forward,RAEC Mons,Summer,0.3,Primera Division,2013,0.0,0.0,,0.0,0.0
Elche CF,Carlos Sánchez,27.0,Defensive Midfield,Rangers Talca,Summer,1.58,Primera Division,2013,0.0,0.0,,0.0,0.0
Elche CF,David Lombán,26.0,Centre-Back,Barcelona B,Summer,0.05,Primera Division,2013,0.0,0.3152279790106365,,0.0,0.7388617566077745
Málaga CF,Vitorino Antunes,26.0,Left-Back,Paços Ferreira,Summer,1.25,Primera Division,2013,0.0,0.0,Liga Nos,0.0,0.0
Málaga CF,Bobley Anderson,21.0,Attacking Midfield,Wydad AC,Summer,1.0,Primera Division,2013,0.0,0.0,,0.0,0.0
Málaga CF,Flávio Ferreira,21.0,Centre-Back,Coimbra,Summer,0.5,Primera Division,2013,0.0,0.0,,0.0,0.0
Málaga CF,Roberto Chen,19.0,Centre-Back,San Francisco,Summer,0.4,Primera Division,2013,0.0,0.0,,0.0,0.0
Málaga CF,Marcos Angeleri,30.0,Centre-Back,Estudiantes,Summer,0.23,Primera Division,2013,0.0,0.0,,0.0,0.0
Villarreal CF,Giovani dos Santos,24.0,Second Striker,RCD Mallorca,Summer,6.0,Primera Division,2013,0.0,0.0,Primera Division,0.5378494078984494,0.0
Villarreal CF,Tomás Pina,25.0,Central Midfield,RCD Mallorca,Summer,5.0,Primera Division,2013,0.0,0.0,Primera Division,0.5378494078984494,0.0
Villarreal CF,Gabriel Paulista,22.0,Centre-Back,EC Vitória,Summer,3.3,Primera Division,2013,0.0,0.0,,0.5378494078984494,0.0
Villarreal CF,Jonathan Pereira,26.0,Centre-Forward,Real Betis,Summer,1.45,Primera Division,2013,0.0,0.0398468609324891,,0.5378494078984494,0.3340038331035112
Villarreal CF,Jérémy Perbet,28.0,Centre-Forward,RAEC Mons,Summer,1.4,Primera Division,2013,0.0,0.0,,0.5378494078984494,0.0
Villarreal CF,Aleksandar Pantic,21.0,Centre-Back,Red Star,Summer,0.3,Primera Division,2013,0.0,0.0,,0.5378494078984494,0.0
Valencia CF,Dorlan Pabón,25.0,Right Winger,Monterrey,Summer,8.0,Primera Division,2013,0.1105760099199891,0.0,,0.3417621449666362,0.0
Valencia CF,Nelson Valdez,29.0,Centre-Forward,Rubin Kazan,Summer,3.0,Primera Division,2013,0.1105760099199891,0.0,Premier Liga,0.3417621449666362,0.0
Valencia CF,Hélder Postiga,31.0,Centre-Forward,Real Zaragoza,Summer,3.0,Primera Division,2013,0.1105760099199891,0.0,Primera Division,0.3417621449666362,0.0
Valencia CF,Míchel Herrero,24.0,Central Midfield,Levante,Summer,0.42,Primera Division,2013,0.1105760099199891,0.0,Primera Division,0.3417621449666362,0.0
Celta de Vigo,Nolito,26.0,Left Winger,Benfica,Summer,4.0,Primera Division,2013,0.0,0.0,Liga Nos,0.2637861941259757,0.0
Celta de Vigo,Andreu Fontàs,23.0,Centre-Back,Barcelona,Summer,1.0,Primera Division,2013,0.0,0.3152279790106365,Primera Division,0.2637861941259757,0.7388617566077745
Celta de Vigo,Charles,29.0,Centre-Forward,UD Almería,Summer,1.0,Primera Division,2013,0.0,0.0,Primera Division,0.2637861941259757,0.0
Atlético de Madrid,Josuha Guilavogui,22.0,Defensive Midfield,Saint-Étienne,Summer,10.0,Primera Division,2013,1.0,0.0,Ligue 1,0.0,0.0
Atlético de Madrid,Toby Alderweireld,24.0,Centre-Back,Ajax,Summer,7.0,Primera Division,2013,1.0,0.2504560537270497,,0.0,0.6830752758165654
Atlético de Madrid,Léo Baptistão,20.0,Second Striker,Rayo Vallecano,Summer,7.0,Primera Division,2013,1.0,0.0,Primera Division,0.0,0.0
Atlético de Madrid,Roberto,27.0,Goalkeeper,Benfica,Summer,6.0,Primera Division,2013,1.0,0.0,Liga Nos,0.0,0.0
Atlético de Madrid,David Villa,31.0,Centre-Forward,Barcelona,Summer,2.1,Primera Division,2013,1.0,0.3152279790106365,Primera Division,0.0,0.7388617566077745
Real Sociedad,Haris Seferovic,21.0,Centre-Forward,Fiorentina,Summer,3.0,Primera Division,2013,0.0517643143173433,0.1928851642994813,Serie A,0.3043008789429461,0.3964675186512334
Athletic Bilbao,Beñat Etxebarria,26.0,Central Midfield,Real Betis,Summer,8.0,Primera Division,2013,0.0,0.0398468609324891,,0.3369489740297157,0.3340038331035112
Athletic Bilbao,Kike Sola,27.0,Centre-Forward,CA Osasuna,Summer,4.0,Primera Division,2013,0.0,0.0,Primera Division,0.3369489740297157,0.0
Athletic Bilbao,Mikel Rico,28.0,Central Midfield,Granada CF,Summer,2.9,Primera Division,2013,0.0,0.0,Primera Division,0.3369489740297157,0.0976571495549945
Athletic Bilbao,Mikel Balenziaga,25.0,Left-Back,Real Valladolid,Summer,0.5,Primera Division,2013,0.0,0.0,Primera Division,0.3369489740297157,0.0
Real Madrid,Gareth Bale,24.0,Right Winger,Spurs,Summer,101.0,Primera Division,2013,0.649733033988955,0.0,,1.0,0.0
Real Madrid,Asier Illarramendi,23.0,Defensive Midfield,Real Sociedad,Summer,32.0,Primera Division,2013,0.649733033988955,0.0517643143173433,Primera Division,1.0,0.3043008789429461
Real Madrid,Isco,21.0,Attacking Midfield,Málaga CF,Summer,30.0,Primera Division,2013,0.649733033988955,0.0,Primera Division,1.0,0.0
Real Madrid,Daniel Carvajal,21.0,Right-Back,Bay. Leverkusen,Summer,6.5,Primera Division,2013,0.649733033988955,0.3304999521921358,,1.0,0.0
Real Madrid,Casemiro,21.0,Defensive Midfield,São Paulo,Summer,6.0,Primera Division,2013,0.649733033988955,0.0,,1.0,0.0
Sevilla FC,Carlos Bacca,26.0,Centre-Forward,Club Brugge,Summer,10.0,Primera Division,2013,0.147320125789462,0.0,,0.5877232272668695,0.3617993723874599
Sevilla FC,Kévin Gameiro,26.0,Centre-Forward,Paris SG,Summer,7.5,Primera Division,2013,0.147320125789462,0.0,,0.5877232272668695,0.0
Sevilla FC,Vicente Iborra,25.0,Central Midfield,Levante,Summer,4.2,Primera Division,2013,0.147320125789462,0.0,Primera Division,0.5877232272668695,0.0
Sevilla FC,Vitolo,23.0,Left Winger,UD Las Palmas,Summer,3.2,Primera Division,2013,0.147320125789462,0.0,Primera Division,0.5877232272668695,0.0
Sevilla FC,Sebastián Cristóforo,19.0,Central Midfield,Peñarol,Summer,2.25,Primera Division,2013,0.147320125789462,0.0,,0.5877232272668695,0.0
Sevilla FC,Jairo Samperio,19.0,Left Winger,Racing,Summer,2.2,Primera Division,2013,0.147320125789462,0.0,,0.5877232272668695,0.0
Sevilla FC,Raul Rusescu,24.0,Centre-Forward,Steaua Bucharest,Summer,2.2,Primera Division,2013,0.147320125789462,0.0,,0.5877232272668695,0.0
Sevilla FC,Beto,31.0,Goalkeeper,SC Braga,Summer,2.0,Primera Division,2013,0.147320125789462,0.0,Liga Nos,0.5877232272668695,0.0
Sevilla FC,Diogo Figueiras,22.0,Right-Back,Paços Ferreira,Summer,1.0,Primera Division,2013,0.147320125789462,0.0,Liga Nos,0.5877232272668695,0.0
Real Valladolid CF,Zakarya Bergdich,24.0,Left-Back,Lens,Summer,0.75,Primera Division,2013,0.0,0.0,,0.0,0.0
Real Valladolid CF,Omar Ramos,25.0,Attacking Midfield,SD Huesca,Summer,0.3,Primera Division,2013,0.0,0.0,Primera Division,0.0,0.0
CA Osasuna,Francisco Silva,27.0,Defensive Midfield,U. Católica,Summer,1.2,Primera Division,2013,0.0,0.0,,0.0,0.0
CA Osasuna,Miguel de las Cuevas,27.0,Right Winger,Sporting Gijón,Summer,1.2,Primera Division,2013,0.0,0.0,Primera Division,0.0,0.0
CA Osasuna,Oriol Riera,27.0,Centre-Forward,Alcorcón,Summer,0.7,Primera Division,2013,0.0,0.0,,0.0,0.0
Real Betis Balompié,Xavi Torres,26.0,Defensive Midfield,Getafe,Summer,2.8,Primera Division,2013,0.0,0.0,,0.0,0.1659531376226571
Real Betis Balompié,Braian Rodríguez,26.0,Centre-Forward,Huachipato,Summer,1.0,Primera Division,2013,0.0,0.0,,0.0,0.0
Real Betis Balompié,Lorenzo Reyes,22.0,Defensive Midfield,Huachipato,Summer,0.9,Primera Division,2013,0.0,0.0,,0.0,0.0
Real Betis Balompié,Chuli,22.0,Centre-Forward,Recr. Huelva,Summer,0.6,Primera Division,2013,0.0,0.0,,0.0,0.0
Real Betis Balompié,Jordi Figueras,26.0,Centre-Back,Club Brugge,Summer,0.3,Primera Division,2013,0.0,0.0,,0.0,0.3617993723874599
FC Barcelona,Neymar,21.0,Left Winger,Santos FC,Summer,88.0,Primera Division,2013,0.3152279790106365,0.0,,0.7388617566077745,0.0
FC Barcelona,Bojan Krkic,22.0,Second Striker,AS Roma,Summer,13.0,Primera Division,2013,0.3152279790106365,0.1921930307787979,Serie A,0.7388617566077745,0.5292433813648545
Atlético de Madrid,Diego,28.0,Central Midfield,VfL Wolfsburg,Winter,1.5,Primera Division,2013,1.0,0.1778832495340216,1 Bundesliga,0.0,0.4102593441194858
Atlético de Madrid,José María Giménez,18.0,Centre-Back,Danubio FC,Winter,0.995,Primera Division,2013,1.0,0.0,,0.0,0.0
Valencia CF,Vinícius Araújo,20.0,Centre-Forward,Cruzeiro,Winter,3.5,Primera Division,2013,0.1105760099199891,0.0,,0.3417621449666362,0.0
Valencia CF,Rúben Vezo,19.0,Centre-Back,Vitória Setúbal,Winter,2.05,Primera Division,2013,0.1105760099199891,0.0,Liga Nos,0.3417621449666362,0.0
Málaga CF,Pablo Pérez,28.0,Central Midfield,Newell's,Winter,0.95,Primera Division,2013,0.0,0.0,,0.0,0.0
Málaga CF,Ezequiel Rescaldani,21.0,Centre-Forward,Vélez Sarsfield,Winter,0.3,Primera Division,2013,0.0,0.0,,0.0,0.0
Elche CF,Garry Rodrigues,23.0,Left Winger,Levski Sofia,Winter,0.6,Primera Division,2013,0.0,0.0,,0.0,0.0
Getafe CF,Sammir,26.0,Attacking Midfield,Dinamo Zagreb,Winter,2.5,Primera Division,2013,0.0,0.0,,0.0,0.0
Real Sociedad,Sergio Canales,22.0,Attacking Midfield,Valencia,Winter,3.5,Primera Division,2013,0.0517643143173433,0.1105760099199891,Primera Division,0.3043008789429461,0.3417621449666362
Granada CF,Alexis Zapata,18.0,Attacking Midfield,Envigado,Winter,1.18,Primera Division,2013,0.0,0.0,,0.0976571495549945,0.0
Atlético de Madrid,Antoine Griezmann,23.0,Second Striker,Real Sociedad,Summer,30.0,Primera Division,2014,0.2191379668488406,0.0,Primera Division,0.0,0.3043008789429461
Atlético de Madrid,Mario Mandzukic,28.0,Centre-Forward,Bayern Munich,Summer,22.0,Primera Division,2014,0.2191379668488406,0.6997176624065732,1 Bundesliga,0.0,0.971130632264834
Atlético de Madrid,Jan Oblak,21.0,Goalkeeper,Benfica,Summer,16.0,Primera Division,2014,0.2191379668488406,0.0,Liga Nos,0.0,0.0
Atlético de Madrid,Alessio Cerci,27.0,Right Winger,Torino,Summer,14.0,Primera Division,2014,0.2191379668488406,0.1410907677709524,,0.0,0.2180500445768075
Atlético de Madrid,Raúl Jiménez,23.0,Centre-Forward,América,Summer,10.5,Primera Division,2014,0.2191379668488406,0.0,,0.0,0.0
Atlético de Madrid,Guilherme Siqueira,28.0,Left-Back,Granada CF,Summer,10.0,Primera Division,2014,0.2191379668488406,0.0,Primera Division,0.0,0.0976571495549945
Atlético de Madrid,Miguel Ángel Moyá,30.0,Goalkeeper,Getafe,Summer,3.0,Primera Division,2014,0.2191379668488406,0.0,,0.0,0.1659531376226571
Atlético de Madrid,Jesús Gámez,29.0,Right-Back,Málaga CF,Summer,2.0,Primera Division,2014,0.2191379668488406,0.0,Primera Division,0.0,0.0
Atlético de Madrid,Emiliano Velázquez,20.0,Centre-Back,Danubio FC,Summer,1.0,Primera Division,2014,0.2191379668488406,0.0,,0.0,0.0
Atlético de Madrid,André Moreira,18.0,Goalkeeper,GD Ribeirão,Summer,0.35,Primera Division,2014,0.2191379668488406,0.0,,0.0,0.0
FC Barcelona,Luis Suárez,27.0,Centre-Forward,Liverpool,Summer,81.72,Primera Division,2014,1.0,0.4149171276586185,Premier League,0.7388617566077745,0.7896278731118712
FC Barcelona,Jérémy Mathieu,30.0,Left-Back,Valencia,Summer,20.0,Primera Division,2014,1.0,0.0,Primera Division,0.7388617566077745,0.3417621449666362
FC Barcelona,Thomas Vermaelen,28.0,Centre-Back,Arsenal,Summer,19.0,Primera Division,2014,1.0,0.4504756321086297,Premier League,0.7388617566077745,0.6673599159186423
FC Barcelona,Ivan Rakitic,26.0,Central Midfield,Sevilla FC,Summer,18.0,Primera Division,2014,1.0,0.2632773064778312,Primera Division,0.7388617566077745,0.5877232272668695
FC Barcelona,Marc-André ter Stegen,22.0,Goalkeeper,Bor. M'gladbach,Summer,12.0,Primera Division,2014,1.0,0.0,,0.7388617566077745,0.0
FC Barcelona,Claudio Bravo,31.0,Goalkeeper,Real Sociedad,Summer,12.0,Primera Division,2014,1.0,0.0,Primera Division,0.7388617566077745,0.3043008789429461
FC Barcelona,Douglas,24.0,Right-Back,São Paulo,Summer,4.0,Primera Division,2014,1.0,0.0,,0.7388617566077745,0.0
Real Madrid,James Rodríguez,23.0,Attacking Midfield,Monaco,Summer,75.0,Primera Division,2014,0.5115015729662049,0.2915517996667702,,1.0,0.0
Real Madrid,Toni Kroos,24.0,Central Midfield,Bayern Munich,Summer,25.0,Primera Division,2014,0.5115015729662049,0.6997176624065732,1 Bundesliga,1.0,0.971130632264834
Real Madrid,Keylor Navas,27.0,Goalkeeper,Levante,Summer,10.0,Primera Division,2014,0.5115015729662049,0.0,Primera Division,1.0,0.0
Athletic Bilbao,Borja Viguera,27.0,Centre-Forward,Alavés,Summer,1.0,Primera Division,2014,0.005437719500703,0.0,,0.3369489740297157,0.0
Sevilla FC,Grzegorz Krychowiak,24.0,Defensive Midfield,Stade Reims,Summer,5.5,Primera Division,2014,0.2632773064778312,0.0,Ligue 1,0.5877232272668695,0.0
Sevilla FC,Timothée Kolodziejczak,22.0,Centre-Back,OGC Nice,Summer,3.0,Primera Division,2014,0.2632773064778312,0.0,Ligue 1,0.5877232272668695,0.0
Sevilla FC,Aleix Vidal,24.0,Right-Back,UD Almería,Summer,3.0,Primera Division,2014,0.2632773064778312,0.0,Primera Division,0.5877232272668695,0.0
Sevilla FC,Nicolás Pareja,30.0,Centre-Back,Spartak Moscow,Summer,2.5,Primera Division,2014,0.2632773064778312,0.0172776639347029,Premier Liga,0.5877232272668695,0.2876814941971095
Sevilla FC,Benoît Trémoulinas,28.0,Left-Back,Dynamo Kyiv,Summer,2.5,Primera Division,2014,0.2632773064778312,0.0,,0.5877232272668695,0.0
Sevilla FC,Éver Banega,26.0,Central Midfield,Valencia,Summer,2.5,Primera Division,2014,0.2632773064778312,0.0,Primera Division,0.5877232272668695,0.3417621449666362
Sevilla FC,Daniel Carriço,25.0,Centre-Back,Reading,Summer,1.8,Primera Division,2014,0.2632773064778312,0.0,Premier League,0.5877232272668695,0.0
Sevilla FC,Mariano Barbosa,29.0,Goalkeeper,UD Las Palmas,Summer,0.15,Primera Division,2014,0.2632773064778312,0.0,Primera Division,0.5877232272668695,0.0
Villarreal CF,Luciano Vietto,20.0,Centre-Forward,Racing Club,Summer,5.5,Primera Division,2014,0.0370223856469111,0.0,,0.5378494078984494,0.0
Villarreal CF,Sergio Asenjo,25.0,Goalkeeper,Atlético Madrid,Summer,5.0,Primera Division,2014,0.0370223856469111,0.2191379668488406,Primera Division,0.5378494078984494,0.6421524664319064
Villarreal CF,Jonathan dos Santos,24.0,Central Midfield,Barcelona,Summer,1.5,Primera Division,2014,0.0370223856469111,1.0,Primera Division,0.5378494078984494,0.7388617566077745
Real Sociedad,Alfred Finnbogason,25.0,Centre-Forward,Heerenveen,Summer,8.0,Primera Division,2014,0.0,0.0,Eredivisie,0.3043008789429461,0.0
Real Sociedad,Esteban Granero,27.0,Central Midfield,QPR,Summer,4.0,Primera Division,2014,0.0,0.0,,0.3043008789429461,0.0
Valencia CF,Nicolás Otamendi,26.0,Centre-Back,FC Porto,Summer,12.0,Primera Division,2014,0.0,0.0,Liga Nos,0.3417621449666362,0.0
Valencia CF,Shkodran Mustafi,22.0,Centre-Back,Sampdoria,Summer,8.0,Primera Division,2014,0.0,0.0985795915943186,Serie A,0.3417621449666362,0.1746218761916511
Valencia CF,Rodrigo de Paul,20.0,Central Midfield,Racing Club,Summer,6.55,Primera Division,2014,0.0,0.0,,0.3417621449666362,0.0
Valencia CF,Lucas Orbán,25.0,Centre-Back,G. Bordeaux,Summer,3.5,Primera Division,2014,0.0,0.0437628190761782,,0.3417621449666362,0.124207962981527
Rayo Vallecano,Johan Mojica,21.0,Left-Back,Deportivo Cali,Summer,0.5,Primera Division,2014,0.0,0.0,,0.0,0.0
Celta de Vigo,Pablo Hernández,27.0,Central Midfield,O'Higgins,Summer,1.6,Primera Division,2014,0.0,0.0,,0.2637861941259757,0.0
Celta de Vigo,Nemanja Radoja,21.0,Defensive Midfield,Vojvodina,Summer,0.9,Primera Division,2014,0.0,0.0,,0.2637861941259757,0.0
Celta de Vigo,Sergi Gómez,22.0,Centre-Back,Barcelona B,Summer,0.1,Primera Division,2014,0.0,1.0,,0.2637861941259757,0.7388617566077745
SD Eibar,Dani Nieto,23.0,Left Winger,Barcelona B,Summer,0.15,Primera Division,2014,0.0,1.0,,0.0,0.7388617566077745
SD Eibar,Javi Lara,28.0,Attacking Midfield,Ponferradina,Summer,0.012,Primera Division,2014,0.0,0.0,,0.0,0.0
RCD Espanyol Barcelona,Álvaro González,24.0,Centre-Back,Real Zaragoza,Summer,1.1,Primera Division,2014,0.0,0.0,Primera Division,0.0,0.0
RCD Espanyol Barcelona,Paco Montañés,27.0,Left Winger,Real Zaragoza,Summer,1.1,Primera Division,2014,0.0,0.0,Primera Division,0.0,0.0
RCD Espanyol Barcelona,Anaitz Arbilla,27.0,Centre-Back,Rayo Vallecano,Summer,0.3,Primera Division,2014,0.0,0.0,Primera Division,0.0,0.0
Granada CF,Dimitri Foulquier,21.0,Right-Back,Stade Rennais,Summer,2.5,Primera Division,2014,0.0,0.0,Ligue 1,0.0976571495549945,0.0
Granada CF,Jhon Córdoba,21.0,Centre-Forward,Chiapas FC,Summer,1.83,Primera Division,2014,0.0,0.0,,0.0976571495549945,0.0
Levante UD,Jesús Fernández,26.0,Goalkeeper,Real Madrid,Summer,0.5,Primera Division,2014,0.0,0.5115015729662049,Primera Division,0.0,1.0
Levante UD,Toño García,24.0,Left-Back,Recr. Huelva,Summer,0.3,Primera Division,2014,0.0,0.0,,0.0,0.0
Málaga CF,Ricardo Horta,19.0,Left Winger,Vitória Setúbal,Summer,0.5,Primera Division,2014,0.0,0.0,Liga Nos,0.0,0.0
Córdoba CF,Iñigo López,32.0,Centre-Back,PAOK Salonika,Summer,0.25,Primera Division,2014,0.0,0.0,,0.0,0.0
Atlético de Madrid,Ángel Correa,19.0,Second Striker,San Lorenzo,Winter,10.5,Primera Division,2014,0.2191379668488406,0.0,,0.0,0.0
Real Madrid,Lucas Silva,21.0,Defensive Midfield,Cruzeiro,Winter,13.0,Primera Division,2014,0.5115015729662049,0.0,,1.0,0.0
Villarreal CF,Eric Bailly,20.0,Centre-Back,Espanyol,Winter,5.7,Primera Division,2014,0.0370223856469111,0.0,,0.5378494078984494,0.2083174273692163
Valencia CF,Enzo Pérez,28.0,Defensive Midfield,Benfica,Winter,25.0,Primera Division,2014,0.0,0.0,Liga Nos,0.3417621449666362,0.0
Celta de Vigo,Théo Bongonda,19.0,Left Winger,Zulte Waregem,Winter,1.3,Primera Division,2014,0.0,0.0,,0.2637861941259757,0.2803876039076379
